frame_id,relative_frame,timestamp_seconds,timestamp_hms,left_transit_lane_total,left_transit_lane_person,left_transit_lane_vat,rack_buffer_area_total,rack_buffer_area_person,rack_buffer_area_vat,machine_service_area_total,machine_service_area_person,machine_service_area_vat,front_vat_staging_total,front_vat_staging_person,front_vat_staging_vat,right_loading_area_total,right_loading_area_person,right_loading_area_vat
10174,10174,1695.5,00:28:15,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10175,10175,1695.667,00:28:15,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10176,10176,1695.833,00:28:15,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10177,10177,1696.0,00:28:16,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10178,10178,1696.167,00:28:16,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10179,10179,1696.333,00:28:16,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10180,10180,1696.5,00:28:16,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10181,10181,1696.667,00:28:16,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10182,10182,1696.833,00:28:16,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10183,10183,1697.0,00:28:17,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10184,10184,1697.167,00:28:17,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10185,10185,1697.333,00:28:17,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10186,10186,1697.5,00:28:17,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10187,10187,1697.667,00:28:17,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10188,10188,1697.833,00:28:17,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10189,10189,1698.0,00:28:18,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10190,10190,1698.167,00:28:18,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10191,10191,1698.333,00:28:18,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10192,10192,1698.5,00:28:18,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10193,10193,1698.667,00:28:18,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1
10194,10194,1698.833,00:28:18,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1
10195,10195,1699.0,00:28:19,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10196,10196,1699.167,00:28:19,2,2,0,0,0,0,1,0,1,0,0,0,1,0,1
10197,10197,1699.333,00:28:19,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10198,10198,1699.5,00:28:19,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10199,10199,1699.667,00:28:19,2,2,0,0,0,0,1,0,1,0,0,0,1,0,1
10200,10200,1699.833,00:28:19,2,2,0,0,0,0,1,0,1,0,0,0,1,0,1
10201,10201,1700.0,00:28:20,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1
10202,10202,1700.167,00:28:20,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1
10203,10203,1700.333,00:28:20,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1
10204,10204,1700.5,00:28:20,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10205,10205,1700.667,00:28:20,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10206,10206,1700.833,00:28:20,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10207,10207,1701.0,00:28:21,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10208,10208,1701.167,00:28:21,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10209,10209,1701.333,00:28:21,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1
10210,10210,1701.5,00:28:21,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10211,10211,1701.667,00:28:21,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1
10212,10212,1701.833,00:28:21,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1
10213,10213,1702.0,00:28:22,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1
10214,10214,1702.167,00:28:22,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1
10215,10215,1702.333,00:28:22,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1
10216,10216,1702.5,00:28:22,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1
10217,10217,1702.667,00:28:22,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1
10218,10218,1702.833,00:28:22,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10219,10219,1703.0,00:28:23,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10220,10220,1703.167,00:28:23,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10221,10221,1703.333,00:28:23,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10222,10222,1703.5,00:28:23,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10223,10223,1703.667,00:28:23,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10224,10224,1703.833,00:28:23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10225,10225,1704.0,00:28:24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10226,10226,1704.167,00:28:24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10227,10227,1704.333,00:28:24,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10228,10228,1704.5,00:28:24,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10229,10229,1704.667,00:28:24,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10230,10230,1704.833,00:28:24,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10231,10231,1705.0,00:28:25,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10232,10232,1705.167,00:28:25,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10233,10233,1705.333,00:28:25,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10234,10234,1705.5,00:28:25,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10235,10235,1705.667,00:28:25,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10236,10236,1705.833,00:28:25,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10237,10237,1706.0,00:28:26,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10238,10238,1706.167,00:28:26,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10239,10239,1706.333,00:28:26,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10240,10240,1706.5,00:28:26,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10241,10241,1706.667,00:28:26,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10242,10242,1706.833,00:28:26,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10243,10243,1707.0,00:28:27,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10244,10244,1707.167,00:28:27,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10245,10245,1707.333,00:28:27,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10246,10246,1707.5,00:28:27,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10247,10247,1707.667,00:28:27,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10248,10248,1707.833,00:28:27,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10249,10249,1708.0,00:28:28,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10250,10250,1708.167,00:28:28,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10251,10251,1708.333,00:28:28,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10252,10252,1708.5,00:28:28,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10253,10253,1708.667,00:28:28,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10254,10254,1708.833,00:28:28,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10255,10255,1709.0,00:28:29,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10256,10256,1709.167,00:28:29,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10257,10257,1709.333,00:28:29,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10258,10258,1709.5,00:28:29,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10259,10259,1709.667,00:28:29,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10260,10260,1709.833,00:28:29,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10261,10261,1710.0,00:28:30,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10262,10262,1710.167,00:28:30,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10263,10263,1710.333,00:28:30,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10264,10264,1710.5,00:28:30,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10265,10265,1710.667,00:28:30,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10266,10266,1710.833,00:28:30,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10267,10267,1711.0,00:28:31,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10268,10268,1711.167,00:28:31,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10269,10269,1711.333,00:28:31,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10270,10270,1711.5,00:28:31,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10271,10271,1711.667,00:28:31,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10272,10272,1711.833,00:28:31,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10273,10273,1712.0,00:28:32,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10274,10274,1712.167,00:28:32,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10275,10275,1712.333,00:28:32,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10276,10276,1712.5,00:28:32,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10277,10277,1712.667,00:28:32,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10278,10278,1712.833,00:28:32,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10279,10279,1713.0,00:28:33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10280,10280,1713.167,00:28:33,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10281,10281,1713.333,00:28:33,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10282,10282,1713.5,00:28:33,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10283,10283,1713.667,00:28:33,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10284,10284,1713.833,00:28:33,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10285,10285,1714.0,00:28:34,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10286,10286,1714.167,00:28:34,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10287,10287,1714.333,00:28:34,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10288,10288,1714.5,00:28:34,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10289,10289,1714.667,00:28:34,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10290,10290,1714.833,00:28:34,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10291,10291,1715.0,00:28:35,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
10292,10292,1715.167,00:28:35,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10293,10293,1715.333,00:28:35,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10294,10294,1715.5,00:28:35,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10295,10295,1715.667,00:28:35,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10296,10296,1715.833,00:28:35,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10297,10297,1716.0,00:28:36,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10298,10298,1716.167,00:28:36,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1
10299,10299,1716.333,00:28:36,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10300,10300,1716.5,00:28:36,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10301,10301,1716.667,00:28:36,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10302,10302,1716.833,00:28:36,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10303,10303,1717.0,00:28:37,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
10304,10304,1717.167,00:28:37,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10305,10305,1717.333,00:28:37,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10306,10306,1717.5,00:28:37,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1
10307,10307,1717.667,00:28:37,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
10308,10308,1717.833,00:28:37,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
10309,10309,1718.0,00:28:38,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10310,10310,1718.167,00:28:38,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10311,10311,1718.333,00:28:38,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10312,10312,1718.5,00:28:38,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10313,10313,1718.667,00:28:38,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10314,10314,1718.833,00:28:38,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10315,10315,1719.0,00:28:39,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10316,10316,1719.167,00:28:39,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10317,10317,1719.333,00:28:39,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10318,10318,1719.5,00:28:39,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10319,10319,1719.667,00:28:39,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10320,10320,1719.833,00:28:39,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10321,10321,1720.0,00:28:40,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10322,10322,1720.167,00:28:40,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10323,10323,1720.333,00:28:40,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10324,10324,1720.5,00:28:40,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10325,10325,1720.667,00:28:40,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10326,10326,1720.833,00:28:40,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10327,10327,1721.0,00:28:41,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10328,10328,1721.167,00:28:41,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10329,10329,1721.333,00:28:41,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10330,10330,1721.5,00:28:41,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10331,10331,1721.667,00:28:41,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10332,10332,1721.833,00:28:41,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10333,10333,1722.0,00:28:42,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10334,10334,1722.167,00:28:42,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10335,10335,1722.333,00:28:42,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10336,10336,1722.5,00:28:42,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10337,10337,1722.667,00:28:42,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10338,10338,1722.833,00:28:42,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10339,10339,1723.0,00:28:43,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10340,10340,1723.167,00:28:43,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10341,10341,1723.333,00:28:43,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10342,10342,1723.5,00:28:43,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10343,10343,1723.667,00:28:43,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10344,10344,1723.833,00:28:43,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10345,10345,1724.0,00:28:44,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10346,10346,1724.167,00:28:44,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10347,10347,1724.333,00:28:44,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10348,10348,1724.5,00:28:44,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10349,10349,1724.667,00:28:44,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10350,10350,1724.833,00:28:44,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10351,10351,1725.0,00:28:45,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10352,10352,1725.167,00:28:45,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10353,10353,1725.333,00:28:45,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10354,10354,1725.5,00:28:45,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10355,10355,1725.667,00:28:45,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10356,10356,1725.833,00:28:45,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10357,10357,1726.0,00:28:46,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10358,10358,1726.167,00:28:46,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10359,10359,1726.333,00:28:46,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10360,10360,1726.5,00:28:46,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10361,10361,1726.667,00:28:46,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10362,10362,1726.833,00:28:46,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10363,10363,1727.0,00:28:47,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10364,10364,1727.167,00:28:47,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10365,10365,1727.333,00:28:47,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10366,10366,1727.5,00:28:47,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10367,10367,1727.667,00:28:47,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10368,10368,1727.833,00:28:47,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10369,10369,1728.0,00:28:48,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10370,10370,1728.167,00:28:48,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10371,10371,1728.333,00:28:48,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10372,10372,1728.5,00:28:48,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10373,10373,1728.667,00:28:48,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
10374,10374,1728.833,00:28:48,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10375,10375,1729.0,00:28:49,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10376,10376,1729.167,00:28:49,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10377,10377,1729.333,00:28:49,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10378,10378,1729.5,00:28:49,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10379,10379,1729.667,00:28:49,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10380,10380,1729.833,00:28:49,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
10381,10381,1730.0,00:28:50,0,0,0,0,0,0,1,0,1,1,1,0,2,1,1
10382,10382,1730.167,00:28:50,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1
10383,10383,1730.333,00:28:50,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0
10384,10384,1730.5,00:28:50,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1
10385,10385,1730.667,00:28:50,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
10386,10386,1730.833,00:28:50,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
10387,10387,1731.0,00:28:51,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
10388,10388,1731.167,00:28:51,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
10389,10389,1731.333,00:28:51,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1
10390,10390,1731.5,00:28:51,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1
10391,10391,1731.667,00:28:51,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1
10392,10392,1731.833,00:28:51,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0
10393,10393,1732.0,00:28:52,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1
10394,10394,1732.167,00:28:52,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0
10395,10395,1732.333,00:28:52,1,1,0,0,0,0,1,0,1,0,0,0,2,1,1
10396,10396,1732.5,00:28:52,1,1,0,0,0,0,1,0,1,0,0,0,2,1,1
10397,10397,1732.667,00:28:52,1,1,0,0,0,0,1,0,1,0,0,0,2,1,1
10398,10398,1732.833,00:28:52,1,1,0,0,0,0,1,0,1,0,0,0,2,1,1
10399,10399,1733.0,00:28:53,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10400,10400,1733.167,00:28:53,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10401,10401,1733.333,00:28:53,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
10402,10402,1733.5,00:28:53,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
10403,10403,1733.667,00:28:53,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10404,10404,1733.833,00:28:53,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10405,10405,1734.0,00:28:54,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10406,10406,1734.167,00:28:54,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10407,10407,1734.333,00:28:54,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10408,10408,1734.5,00:28:54,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10409,10409,1734.667,00:28:54,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
10410,10410,1734.833,00:28:54,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
10411,10411,1735.0,00:28:55,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
10412,10412,1735.167,00:28:55,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10413,10413,1735.333,00:28:55,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10414,10414,1735.5,00:28:55,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10415,10415,1735.667,00:28:55,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10416,10416,1735.833,00:28:55,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10417,10417,1736.0,00:28:56,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10418,10418,1736.167,00:28:56,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10419,10419,1736.333,00:28:56,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10420,10420,1736.5,00:28:56,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10421,10421,1736.667,00:28:56,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10422,10422,1736.833,00:28:56,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10423,10423,1737.0,00:28:57,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10424,10424,1737.167,00:28:57,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10425,10425,1737.333,00:28:57,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10426,10426,1737.5,00:28:57,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10427,10427,1737.667,00:28:57,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10428,10428,1737.833,00:28:57,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10429,10429,1738.0,00:28:58,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10430,10430,1738.167,00:28:58,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10431,10431,1738.333,00:28:58,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10432,10432,1738.5,00:28:58,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10433,10433,1738.667,00:28:58,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10434,10434,1738.833,00:28:58,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10435,10435,1739.0,00:28:59,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10436,10436,1739.167,00:28:59,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10437,10437,1739.333,00:28:59,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
10438,10438,1739.5,00:28:59,1,1,0,0,0,0,2,1,1,0,0,0,1,0,1
10439,10439,1739.667,00:28:59,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10440,10440,1739.833,00:28:59,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10441,10441,1740.0,00:29:00,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10442,10442,1740.167,00:29:00,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10443,10443,1740.333,00:29:00,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10444,10444,1740.5,00:29:00,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10445,10445,1740.667,00:29:00,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10446,10446,1740.833,00:29:00,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10447,10447,1741.0,00:29:01,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10448,10448,1741.167,00:29:01,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10449,10449,1741.333,00:29:01,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10450,10450,1741.5,00:29:01,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10451,10451,1741.667,00:29:01,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10452,10452,1741.833,00:29:01,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10453,10453,1742.0,00:29:02,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10454,10454,1742.167,00:29:02,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10455,10455,1742.333,00:29:02,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10456,10456,1742.5,00:29:02,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10457,10457,1742.667,00:29:02,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10458,10458,1742.833,00:29:02,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10459,10459,1743.0,00:29:03,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10460,10460,1743.167,00:29:03,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10461,10461,1743.333,00:29:03,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10462,10462,1743.5,00:29:03,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10463,10463,1743.667,00:29:03,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10464,10464,1743.833,00:29:03,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10465,10465,1744.0,00:29:04,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10466,10466,1744.167,00:29:04,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
10467,10467,1744.333,00:29:04,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
