frame_id,timestamp_seconds,timestamp_hms,event,zone,track_id,class_id,class_name,x_center,y_center
21022,3503.5,00:58:23,exit,rack_buffer_area,3011,0,person,291,785
21022,3503.5,00:58:23,entry,machine_service_area,3011,0,person,291,785
21027,3504.333,00:58:24,entry,rack_buffer_area,3011,0,person,293,771
21027,3504.333,00:58:24,exit,machine_service_area,3011,0,person,293,771
21029,3504.667,00:58:24,exit,rack_buffer_area,3011,0,person,293,781
21030,3504.833,00:58:24,entry,rack_buffer_area,3011,0,person,290,761
21031,3505.0,00:58:25,exit,rack_buffer_area,3011,0,person,291,786
21031,3505.0,00:58:25,entry,machine_service_area,3011,0,person,291,786
21032,3505.167,00:58:25,exit,machine_service_area,3011,0,person,293,783
21033,3505.333,00:58:25,entry,rack_buffer_area,3011,0,person,293,779
21034,3505.5,00:58:25,exit,rack_buffer_area,3011,0,person,295,782
21035,3505.667,00:58:25,entry,machine_service_area,3011,0,person,295,789
21037,3506.0,00:58:26,entry,rack_buffer_area,3011,0,person,294,767
21037,3506.0,00:58:26,exit,machine_service_area,3011,0,person,294,767
21050,3508.167,00:58:28,exit,rack_buffer_area,3011,0,person,283,800
21050,3508.167,00:58:28,entry,machine_service_area,3011,0,person,283,800
21053,3508.667,00:58:28,exit,machine_service_area,3011,0,person,290,783
21053,3508.667,00:58:28,entry,rack_buffer_area,3027,0,person,261,420
21054,3508.833,00:58:28,entry,rack_buffer_area,3011,0,person,296,761
21061,3510.0,00:58:30,exit,rack_buffer_area,3011,0,person,294,836
21061,3510.0,00:58:30,entry,machine_service_area,3011,0,person,294,836
21087,3514.333,00:58:34,entry,rack_buffer_area,3041,0,person,318,662
21090,3514.833,00:58:34,exit,rack_buffer_area,3020,0,person,291,795
21090,3514.833,00:58:34,entry,machine_service_area,3020,0,person,291,795
21093,3515.333,00:58:35,entry,rack_buffer_area,3020,0,person,296,764
21093,3515.333,00:58:35,exit,machine_service_area,3020,0,person,296,764
21095,3515.667,00:58:35,exit,rack_buffer_area,3020,0,person,297,790
21095,3515.667,00:58:35,entry,machine_service_area,3020,0,person,297,790
21097,3516.0,00:58:36,entry,rack_buffer_area,3020,0,person,291,767
21097,3516.0,00:58:36,exit,machine_service_area,3020,0,person,291,767
21107,3517.667,00:58:37,exit,rack_buffer_area,3020,0,person,293,788
21107,3517.667,00:58:37,entry,machine_service_area,3020,0,person,293,788
21113,3518.667,00:58:38,entry,rack_buffer_area,3020,0,person,300,758
21113,3518.667,00:58:38,exit,machine_service_area,3020,0,person,300,758
21126,3520.833,00:58:40,entry,rack_buffer_area,3046,0,person,307,711
21168,3527.833,00:58:47,entry,rack_buffer_area,3049,0,person,298,732
21186,3530.833,00:58:50,entry,machine_service_area,3057,0,person,279,841
21187,3531.0,00:58:51,entry,left_transit_lane,3059,0,person,186,1686
21189,3531.333,00:58:51,entry,left_transit_lane,3060,0,person,75,749
21190,3531.5,00:58:51,exit,left_transit_lane,3059,0,person,283,1661
21190,3531.5,00:58:51,entry,front_vat_staging,3059,0,person,283,1661
21194,3532.167,00:58:52,entry,rack_buffer_area,3064,0,person,492,582
21200,3533.167,00:58:53,exit,left_transit_lane,3060,0,person,197,731
21201,3533.333,00:58:53,entry,rack_buffer_area,3060,0,person,203,721
21225,3537.333,00:58:57,entry,rack_buffer_area,3070,0,person,391,650
21234,3538.833,00:58:58,entry,rack_buffer_area,3072,0,person,495,577
21239,3539.667,00:58:59,entry,front_vat_staging,3074,0,person,459,1821
21255,3542.333,00:59:02,exit,rack_buffer_area,3020,0,person,294,786
21255,3542.333,00:59:02,entry,machine_service_area,3020,0,person,294,786
21256,3542.5,00:59:02,exit,machine_service_area,3020,0,person,296,779
21256,3542.5,00:59:02,entry,front_vat_staging,3077,0,person,424,1766
21257,3542.667,00:59:02,entry,rack_buffer_area,3020,0,person,296,768
21265,3544.0,00:59:04,exit,rack_buffer_area,3020,0,person,298,780
21267,3544.333,00:59:04,entry,machine_service_area,3020,0,person,297,783
21268,3544.5,00:59:04,exit,machine_service_area,3020,0,person,297,780
21274,3545.5,00:59:05,entry,rack_buffer_area,3020,0,person,301,761
21286,3547.5,00:59:07,entry,rack_buffer_area,3083,0,person,302,697
21307,3551.0,00:59:11,entry,front_vat_staging,3086,0,person,425,1805
21308,3551.167,00:59:11,entry,rack_buffer_area,3087,0,person,486,577
21309,3551.333,00:59:11,entry,front_vat_staging,3088,0,person,353,1794
21335,3555.667,00:59:15,exit,rack_buffer_area,3020,0,person,233,820
21335,3555.667,00:59:15,entry,machine_service_area,3020,0,person,233,820
21340,3556.5,00:59:16,entry,rack_buffer_area,3099,0,person,499,639
21343,3557.0,00:59:17,entry,left_transit_lane,3020,0,person,218,949
21343,3557.0,00:59:17,exit,machine_service_area,3020,0,person,218,949
21345,3557.333,00:59:17,entry,front_vat_staging,3102,0,person,406,1744
21345,3557.333,00:59:17,entry,front_vat_staging,3103,0,person,356,1793
21354,3558.833,00:59:18,exit,left_transit_lane,3020,0,person,226,1106
21356,3559.167,00:59:19,entry,machine_service_area,3020,0,person,233,1169
21357,3559.333,00:59:19,entry,machine_service_area,3102,0,person,399,1481
21357,3559.333,00:59:19,exit,front_vat_staging,3102,0,person,399,1481
21367,3561.0,00:59:21,entry,left_transit_lane,3020,0,person,217,1318
21367,3561.0,00:59:21,exit,machine_service_area,3020,0,person,217,1318
21369,3561.333,00:59:21,entry,machine_service_area,3114,0,person,449,1328
21393,3565.333,00:59:25,exit,left_transit_lane,3020,0,person,203,752
21393,3565.333,00:59:25,entry,rack_buffer_area,3020,0,person,203,752
21393,3565.333,00:59:25,entry,rack_buffer_area,3118,0,person,505,677
21420,3569.833,00:59:29,exit,machine_service_area,3114,0,person,973,1094
21421,3570.0,00:59:30,entry,right_loading_area,3114,0,person,998,1060
21453,3575.333,00:59:35,entry,rack_buffer_area,3126,0,person,380,638
21594,3598.833,00:59:58,entry,rack_buffer_area,3128,0,person,442,510
